2355	9341 916 11700 10252 4808 11447 7415 6204 8271 8481 6972 2136
2356	554 2575 7067 7641
2357	1614 7593 2728 3694 7006 2136 6553 5624 7651 1314
2358	2342 3118 11216 1983
2359	4435 1222 8356 2299
2360	3902 2170 224 2734
2361	1116 2993 7644 6220
2362	7770 4799 5863 5898 6638 4651
2363	459 5109 714 6094 3626 3747 10784 1886 2766 9107
2364	2274 574 9949 5158
2365	10484 10606 2099 11226 5469
2366	1320 699 4376 5439
2367	7817 5318 4271 10998 10638 11212 5610 11269
2368	9692 7664 11888 9345 11755 10264 10320 8954 11784 9349 10341 11187 11532 11754 11333 11007 11889 11009 11756 8023 4610 7194 5944 7824 8560 9151 11757 10691 10731 5479
2369	7510 1735 2029 699
2370	6114 5815 5733 10846
2371	4069 10604 10323 9214 7631 7630 10416 9718
2372	7169 2378 3339 7788
2373	2296 5140 2858 2420 3146 4056 8158 5989
2374	2874 2419 7985 1767
2375	9480 11097 11270 9918
2376	4592 6470 6303 6948 9142 6221 2866 7481 7828 1918 10191
2377	3298 6474 823 11327
2378	11672 6617 5485 2405 7202 5519 5620 2949 10865
2379	3816 781 4087 502 9551 2786 3152
2380	3444 496 497 1906 5130
2381	7791 8169 1774 6362 4545
2382	935 1918 2412 11276 7720
2383	7593 4867 1615 2892 10553 1509 8176 2249 220 6556 3261 362 4569 3507
2384	3422 1060 3019 6259
2385	2032 4265 769 3282
2386	6269 9312 7707 9628
2387	2099 11914 11899 8012 8484 11546 8322
2388	2406 1676 229 4589
2389	11323 300 11050 176
2390	11716 5924 10608 11715
2391	7686 6705 6244 3443
2392	5745 9229 6426 2877
2393	3166 9178 4534 6140 10175
2394	11132 2535 3504 4437
2395	6596 10760 6055 8500
2396	115 84 6512 129 157 108 4344 7708
2397	11692 2179 9176 11344 808 2645
2398	9912 9918 8882 1042
2399	5117 11435 141 8854 1603 11066 10496 10262 10570 7493 8830 4622 7405 10686 3528 2690 7494 5210 11349 3789
2400	7512 834 1748 4960
2401	11401 8797 5019 505 3412 3349
2402	5124 6094 7345 8607
2403	5989 7473 4286 2813
2404	1501 9134 7935 4313 10964
2405	6638 11421 7617 9108 11423 8267 7402
2406	9536 3177 6006 5894
2407	9885 5105 7573 9032 7542
2408	8416 10490 6247 8108
2409	806 2394 7248 66
2410	10385 11096 2462 8920
2411	10533 1941 9077 10457
2412	5411 7735 5234 10150 3464 5408 4376
2413	6220 4854 3944 3861 970 2209 7731 3391 537
2414	3658 11242 8977 6253
2415	3668 1386 9755 8434 5060 6870 2175
2416	2634 1993 9940 417
2417	8484 3897 11212 8012 911 9046 10669 1587 1401 6837 5545 5469 9275 578 8319 9989 1186 7691 2797 11209 1000 7878 317 7920 6996 7812 10596 2776 362
2418	1654 3079 5202 2634 5598 341 5259 531
2419	3059 6779 11565 7447
2420	10443 10510 9116 8446
2421	10421 7019 5836 9279
2422	11211 2247 1362 9120 3442 961
2423	1139 4706 661 2406 2514 2041 1292 3735 2418 3926 5478 3798 596
2424	4693 2614 4511 2460 1754 304 7487 7117 28 907 596 5439
2425	5371 2282 6358 264 7483 8121 8287 7969 8260 8925 9083 8320
2426	8012 14 3671 15 5433 8706 10089 8849
2427	8159 1193 5929 10927 11422
2428	8874 6715 6631 8783 9358 1837 6636 7328 1222 7870 4706 6691 6637
2429	7659 10670 5218 6412 4634 5219
2430	1983 8125 5839 289
2431	4605 7787 3395 7004
2432	6181 3184 4831 1182 5580 1812
2433	6512 6575 6441 11636
2434	2265 4196 1264 1997 7583 758 11238 2788 5371 2001
2435	8718 11626 11534 4887
2436	603 797 494 417 8918 1210
2437	179 4158 4621 1650 5040 5830 9231 11530 10717 7208 11671 11912 6344 8481
2438	8197 5890 7317 8339
2439	289 7010 2460 7431
2440	3131 6241 9707 2010
2441	3474 5652 2671 4107 3955 1402 2002
2442	341 164 10258 9103
2443	6027 1822 8533 1963 1310 5323 2695 3109
2444	4012 7438 6862 7926 11421 11426
2445	3015 8794 9178 5318 3668 5860
2446	11521 10345 11180 6990
2447	2459 2969 3149 3291
2448	11554 8991 10632 28
2449	2117 2542 4444 1629
2450	7249 2093 4034 11121
2451	2964 11450 9931 1673 3764 1998 2136 4400
2452	7036 961 3451 2556
2453	1555 1285 3246 1286
2454	137 2184 6324 3681
2455	4645 7967 1506 5173
2456	644 9803 4002 4508 6405 9429 10696 11077 4324 9686
2457	228 6691 3329 900
2458	6974 8866 8462 7908 11402 11436
2459	7000 8648 3575 1705
2460	3346 2731 1659 2838 4617 7686 415 4775 10084 10148 7121 3836 233 1530
2461	1186 547 3075 1923 696
2462	8156 9824 341 8516
2463	7522 9229 2531 2134 10869 2379 1135 11131
2464	6356 7094 6354 6255 6335 4710 6353 7890 6352 8048 6344 7073 2472 7090 6104 8047 8064 8061 3023 8054 4777 7076 4778 6355 3426 5952 7183 4630 7459 5465 8156 8053 8050 5463 5464
2465	11669 11302 11080 9229 9232 7713 6917 5679
2466	11232 5556 7148 9164
2467	168 1676 3076 3816 369 1502 183 24 1615 2136 1614
2468	3152 4409 2993 3832
2469	6131 2400 6280 3191
2470	1914 598 3610 6618 7978
2471	8166 6943 1801 10377
2472	8520 8582 4540 8627 3766 3797 5665
2473	9285 6205 8065 5435
2474	3858 3999 2460 6067
2475	3070 6404 3225 3193
2476	2158 3685 2538 477
2477	2112 8154 4775 1772
2478	4374 6623 6233 6448
2479	263 2994 3393 9431
2480	803 2403 2847 6256 7827
2481	136 7929 6306 1489 1586 8135 1309 153
2482	1533 3105 999 2294 649
2483	3586 6344 7525 10879
2484	11860 7338 10528 3888
2485	2635 1854 3463 2825
2486	9221 341 3349 21
2487	2945 720 10412 9890 8277 11636 10711 5554 1443 6512 2573 11279
2488	1996 5655 11636 7301
2489	744 535 723 758
2490	625 184 626 3843
2491	9791 3104 6554 6766
2492	8613 362 781 9652
2493	151 3993 6314 9883 10309 91 620 1489 3091 3888
2494	6103 7328 4863 1815 9424 9099 5993 7300
2495	2184 1654 10650 2012
2496	6392 1918 3391 6218
2497	9592 6469 1135 4650 1073
2498	6342 11089 1128 10683 5357 4446 8037 8035
2499	5830 7082 11279 7494 10349 9461 11738 11005 9175 11671 3342
2500	9471 7363 769 7248
2501	2568 7006 7380 6019 8122
2502	11806 10949 10060 10950
2503	3396 9422 9347 7338 9247 1453 1509 6841
2504	148 2616 6396 1290
2505	2571 3247 3431 3346
2506	7898 6141 11106 6691 11037
2507	341 7066 328 3806
2508	9552 9787 9786 9594 9103
2509	6847 4706 2766 7697 176 7741 581 721 2065 8838 11030 263 8326 9134 2552 9461
2510	476 1496 2459 3219 3573
2511	3778 2996 3000 3550
2512	1286 5210 10380 11476 11530 6732 11627 11830 10507 11683 5117 9161
2513	5989 4259 3861 541
2514	4696 5929 4052 3263
2515	661 8564 578 240 925 2858
2516	3002 4715 10175 341
2517	11105 11458 11847 10297
2518	10377 9175 8920 9838
2519	963 4237 6640 1433 2265
2520	2490 157 11179 11423 7926 8386
2521	10310 6887 11358 4264
2522	4847 6285 5874 5902 6932 4125 6758 7320 2540 5992
2523	11602 7975 8805 7275 3569 9230 9167
2524	2612 6896 808 4737 2150 2158 1734 11877 1163 5259 2559 1671
2525	7109 8957 9357 4434
2526	167 2089 1120 3018 1622 6572
2527	5439 209 619 3206 8717
2528	1042 8405 9616 10876 6853
2529	9035 5475 9034 8079 10155 1912 7865 10149
2530	11039 11440 11035 11490
2531	11673 10502 9237 11097 11433 9231 4227 10476
2532	700 5399 2599 2327 3323
2533	518 1228 1035 1111 11693 773 1491 1264
2534	4896 1335 8872 1385
2535	3651 148 5929 5928
2536	10257 11923 11835 11836
2537	2683 6457 8486 11019
2538	2700 330 2752 10608
2539	11672 5797 6837 9292 8484 6573 10636 11022 6838 9557 11188
2540	10611 10516 3750 8511 10517 10403 11396 11451 8509 6904 10560
2541	4458 8458 8403 4284 8621
2542	3000 2838 2997 3180
2543	137 1442 5665 756 7852 7520 1065 6584
2544	6528 6956 1317 5089
2545	1262 935 799 649
2546	7571 7652 5469 5434 6836 9975 8491 8494 9643 8492 10380 9570 9965 9989 7561
2547	823 8197 5412 692 2971 3296
2548	1255 7738 6726 631
2549	11054 4706 8929 8551 10135 8286 4550 597 8486 10717 10035 3401 10809 11493 8482 8446 10983 8934 5607 1956 3393 10636 10888 10511 11097 6363 9424 7260 11476 7019 8565
2550	9740 10645 11583 9425 8324 9050
2551	2088 2166 2240 1491 8929 1917
2552	4754 6421 1556 4757
2553	7660 9422 7248 4595 10789 7833 11486 9659
2554	10236 8938 8325 11135 7122 9617 2993 7188 10762 11695 10906 10579 4577 4897 10371 8895
2555	6932 1064 4841 4895
2556	6512 11341 4284 11457 7952 11481 2234 4881
2557	5888 9591 8353 9834 9713 10635 5281 4528 371
2558	2394 6963 24 1509 3993
2559	11671 6835 11190 11675 10671 6859 9137 5208 10809 9383 7229 6975 7295 33
2560	3761 7145 770 2767 1698
2561	9087 8200 2795 8696 10370 8164 7446
2562	11410 2492 2583 10504
2563	11523 1350 1150 11430 1653
2564	7828 3799 4327 7664 9769 7254 4493 8144 3278 4604
2565	699 781 1582 1712
2566	6877 10258 6990 11423 10649 9891 8721 7687 6762 8349 157 11426 5662 159 9840
2567	11404 9346 1559 11358
2568	808 7394 3664 664
2569	11168 9130 1928 279
2570	8255 2531 6221 7740
2571	5898 5753 5665 6638
2572	700 229 614 46 7773 465 47 3485
2573	7863 9166 6901 9030
2574	7145 6549 10910 11622 9491
2575	9147 10545 11680 9146
2576	3339 5363 7005 4411
2577	11418 4175 10814 10639
2578	886 269 3472 178
2579	1731 11653 3854 2648 1159 10357 7107 9293 10699 11026 1100 1200 11494 11212 11543 10675 10717 5706 2866 11904
2580	6991 3376 5759 8728
2581	7248 9024 9026 4120
2582	7006 9583 11077 8131
2583	8493 11461 6979 6150
2584	6722 5820 2183 9772
2585	3906 5109 781 2128
2586	8945 2295 4233 10556 5257
2587	7009 2094 3441 7006 9727 9460 2416 2985 2428 11098 11831 8283 11249 1928 2670 11210 11539 5948 11666 4679 9201 11234 11702 4467 9223 9 2327 9383 11027 4359 495 4369 1918 4456 9835 1643 9544 11248 10985 2591 7669 11697 9094 8551 8819 2593 2500 5332 4257 479 11530 4678 2590 4258 1264 11494 11212 3061 8271 2463 1116 9638 10723 2060 285 5421 9332 9042 2018 1426 5336 3836 3217 3204 2211 10834 10842 7512 758 11072 3695 1418 272 4042 11209 4180 3208 6791 10784 2022 4277 1297 2620 6529 9355 11541 2651 6470 2587 11817 3226 9672 3229 722 2586 10254 9603 2460 4544 1103 4398 2393 8286 1035 9120 11574 9461 11305 6975 9366 4194 3221 8505 7907 3228
2588	10641 5661 10918 3909 9335
2589	61 2459 7382 2175
2590	11141 7787 6018 11715 7752 7383 9173 736 7249
2591	931 6267 3827 8460
2592	233 6585 8832 473 1818
2593	11361 9523 11372 8926
2594	10174 10775 10546 7700
2595	3110 6729 2281 5340 6057
2596	7113 8391 8787 11101 8365 2655 7391 3764 6079
2597	7822 4126 5999 8356 9689 8595 4428
2598	1487 7281 2978 9598
2599	266 658 7635 3139
2600	8029 10760 1347 11404 2670
2601	191 427 2645 1865
2602	5808 9177 6373 8041 8119 8036
2603	327 2801 7092 5749
2604	3651 1734 3768 5297
2605	4810 9082 8339 6791 8883
2606	10026 3943 3222 4398
2607	8872 8773 8991 3389
2608	9785 3734 7058 355
2609	1327 6919 1359 7515
2610	8633 10849 4606 688 6019 2528
2611	2299 11318 4038 8514 2005 2816
2612	2358 291 420 4647
2613	5569 5244 4762 1264
2614	10537 432 801 8892
2615	697 5868 1836 517
2616	7631 10093 3510 10095 9949 6051
2617	6204 7292 4487 3065 1931
2618	10143 9277 10144 9285
2619	9184 2131 6261 531 9179 5718 8031 2978
2620	4320 3768 7300 7766 6009
2621	4792 6332 9045 10213 7084 7075
2622	8873 7081 6271 11296 3889
2623	9828 9825 9827 9836
2624	5246 8895 7181 8938
2625	11695 3347 5399 5725
2626	157 7687 3663 2580
2627	8887 7154 7936 6706 7153
2628	5331 5147 5353 4508
2629	1191 9059 1568 3171 5071 1928
2630	4807 4160 5187 10760 638
2631	3560 2463 2266 3802 2615 77
2632	206 2870 567 901
2633	7188 6423 6421 8113
2634	4763 8004 1391 8019 8020 8005 9066 9079
2635	5315 7384 2790 3105 9643 3589
2636	2472 2296 2932 4782 5356 11809 10152 3198 6813
2637	2603 2342 9079 2614
2638	2776 292 6238 2959 35
2639	6274 8087 11418 10969
2640	6579 5123 4667 3298
2641	989 5548 3248 4388
2642	3920 5974 5051 5047 3944 4876 6282 11097 8445 10329 6861 10709
2643	10021 11108 10031 10032 3280 3244 9275 8500 916 10833 169 8771 11066 8654 11724 9975 8481 11065 8462 11252 7253 9764 11505 11054 8866 6204 9164 10275 10386 11339 10584 11067 5320 3453 409 4401 8501 8264 11056 10588 11059 9759 11098 7705 10929 5830 11670 7280 10373 9157 1411 10686
2644	3734 6940 7098 7099 7237 5391 11420 7474 11481
2645	2568 724 4763 9230
2646	8747 2978 6548 3651 10388 4386
2647	6330 3467 8463 8468 3272 8462
2648	6306 7338 3600 9422 10934
2649	1903 8428 1528 4119
2650	5147 10626 2524 9769
2651	2195 11328 6894 7348
2652	10230 10232 1011 1229 7010 9207 10667
2653	6913 5383 2795 7459 8063 8123
2654	9406 581 892 258 9689 6031
2655	9201 7971 7424 9180 3209 5794 9203 1578 4267
2656	11833 11834 11832 11677
2657	3249 4859 1252 8979
2658	5580 1614 7593 4609
2659	11157 11625 7514 11492 8247 11665 6985 11778
2660	2050 8812 6763 6584
2661	1783 1014 11219 1359 9192 2041
2662	3854 3514 1312 4228
2663	546 4620 1201 3922
2664	788 5970 6277 11336
2665	5923 7801 3658 6135 5627 4530
2666	11092 9770 10859 2907 11149 3720
2667	11291 11293 10961 10962
2668	2137 4441 3173 3650 932 2041 11425 6920 7807
2669	8897 9911 9918 4508 8899
2670	199 1073 2592 2345
2671	233 469 10122 10943 10077 7644 6550 555 10948 9837 5624
2672	1151 2027 1383 7766
2673	3661 7424 8985 9826 9836 9827
2674	9647 8232 9263 2460
2675	5541 8071 5065 2208
2676	2813 2735 472 3418
2677	5307 7317 1828 9531 6555 11766 6613
2678	1616 5457 1204 5461 3720 5178 8427 5493 5503
2679	9989 8404 7072 11086
2680	6458 3676 9341 2446
2681	10596 10032 8467 7988
2682	6569 8141 156 5662
2683	5439 3844 11305 3258 7039 405 2425 3376
2684	9251 9253 9254 2691
2685	5001 10857 3832 4969 9178 7685 1569 5860 2688 7072
2686	10511 1962 11452 10404 11129 10514 2981 10398
2687	8312 10239 5806 8314
2688	5021 7597 7596 11424
2689	5459 9977 6134 5489 7976 11499
2690	4737 899 3097 4254
2691	719 7072 11406 28
2692	7364 11644 10467 10469
2693	9387 2537 7250 3641 61 1888 7004 784 9702 8842 9234 8188 7456 7707 5452 973 444 6561 3978 9667 1851 515 248 2152 2692 2020
2694	4418 2590 285 2623
2695	2103 3710 5226 3946
2696	5765 3130 5732 5762
2697	2593 2993 1116 2482
2698	2806 9129 4604 9441
2699	3552 4492 93 5054 5829 781 3855 3337
2700	5352 2528 1880 758 3482 6 4597 10440
2701	440 5768 5477 2037
2702	9294 2858 3560 9276 204 1437
2703	6596 11910 9230 11512 8499 8501 437 11761 8772 7375
2704	9277 9696 11548 11507 1222 9054 11505
2705	3734 1443 5665 415
2706	7248 7158 2202 7803
2707	5397 2217 3477 2026
2708	154 3663 3662 155
2709	955 706 732 1247
2710	7490 1733 1659 10678 11100
2711	10507 10687 6596 5700
2712	3475 6798 7940 2541 8763 8628 8725 6043
2713	4071 2059 2829 10405
2714	7961 7934 6748 7949 6275 6274
2715	9515 5999 3327 3695 1068 5369
2716	5369 9992 2604 1374 399 655 3863 6009 6157
2717	8009 7108 3973 9369
2718	8548 2613 4538 8794 7514 2154 5009
2719	9493 5664 1726 6182
2720	3249 11552 4183 7117
2721	1977 2463 6245 581 1673 3032 6948 285 6847 3651 8284 3351
2722	901 8165 1811 10362
2723	8355 2890 6828 7210
2724	7190 157 5436 1359
2725	4649 3905 11043 2332 8153
2726	2217 9808 285 614 7720
2727	6936 7736 11425 6992 4616 7998
2728	6295 5390 6842 9554
2729	10863 5636 4477 11555
2730	4876 1783 3139 2611 1799 1643 4263 6228 4566 4390 2175 6137
2731	7422 8368 9209 8401
2732	596 9642 8717 4178
2733	5553 9513 5499 8414
2734	8082 7338 3715 4609
2735	9234 3121 2299 6449 2460 7821 5461
2736	2795 11029 1929 6551 8278 9365
2737	1080 3215 5166 8920
2738	5445 770 7697 2258
2739	85 10045 3867 8767
2740	4793 8103 5865 6210 6171
2741	2250 6470 2599 7050
2742	7190 4701 9866 8163
2743	7584 5309 7716 9190 5311 7792 7818 7424 7582
2744	10046 4608 2614 10982
2745	726 1800 4521 4419 899 4774
2746	1898 1918 10708 3695
2747	2178 4004 8524 6468
2748	10865 11144 11108 9671
2749	11083 9134 9125 9133
2750	2379 4674 5040 9404
2751	2412 7978 3760 5259 6549
2752	4876 2435 6800 263 2432 1528
2753	7048 10187 237 8010
2754	10056 2945 11504 7891
2755	7078 5145 10315 1988
2756	8974 1191 2421 615
2757	8364 4542 9129 577
2758	9203 9205 3079 9204
2759	5449 1530 10795 5830 3574 7019 466 7197
2760	5530 10580 8531 2737
2761	3828 10134 8583 3633
2762	11421 5252 3271 4437
2763	4313 1103 3246 4750 872 4071 2377
2764	11067 9643 1297 11054
2765	2614 6803 2613 1297 2866
2766	4520 8146 527 499 4147 1762 1035
2767	5399 4326 5226 3926
2768	533 3390 1935 548
2769	9145 10158 781 10155 2986 1083 2834
2770	7082 8771 2675 5690
2771	5591 2575 6883 3651
2772	6463 10482 6614 7218
2773	7248 4370 5751 3369
2774	7541 9417 8871 10032
2775	3743 3086 5209 4042
2776	5118 10564 6934 1764
2777	2251 2412 1337 4914 3713 10329 3251 8477
2778	9460 2022 5376 9441
2779	2502 7256 972 4376 3286 8448 3329 1927
2780	10863 4508 3651 10665 10722
2781	7279 1407 6935 3726 6287 5556 7063 6321
2782	6837 1657 4876 54 8995 1546
2783	3235 10228 5062 3300
2784	3638 5872 4150 7797
2785	3768 9070 8104 8325
2786	11326 2700 1135 5080 3944 2516 9575
2787	1050 1597 4320 479
2788	8434 10126 8418 8908 973
2789	8467 3897 11030 11027 10333 7107 8468 11817 11248 3099 5469 8805 10923 11639 11305 10357 11702 11913 11854 10724 10501 4487 7572 11068 11744 7512 3575 11471 7358 7292 5797 8485 9461 11831 5610
2790	11217 5530 11131 7734 11332
2791	2645 9132 4173 2316 2572 2510 6585 2155
2792	10910 3612 7650 11849
2793	10861 8724 9661 976
2794	4029 630 2279 3560
2795	1463 2010 1450 702 4536 3934
2796	699 5054 2359 5873
2797	4695 7007 6496 9592 1898 8300 5005 8933 8459
2798	653 8311 9077 11404
2799	8033 8890 7175 3878 2071 724 3358 5132 5821 3327 6612 8253
2800	7926 8386 9428 11636 10046
2801	2551 1731 3120 3963
2802	2685 8467 9620 9669 6190 9165 7297 8771 8261 4158 2536 578 7831 9153 2595 4681 9355 7540 7035 4178 7571
2803	7706 4761 3311 3695 4728
2804	461 4011 3129 2701
2805	6454 8665 6455 7649
2806	2135 4234 3376 3346 1639 6165
2807	11628 7317 5665 2575
2808	3475 9789 10757 5066 157 7248 3973
2809	11468 10023 10107 8235
2810	10020 5484 8648 9878
2811	6327 10258 8721 9143 11426 8245 10046
2812	6173 7724 10055 9767
2813	4775 3651 11440 8667 5450 9674 7151 11352
2814	10095 11841 10408 10411 10413
2815	5685 1556 4036 2434
2816	4396 1734 5145 617
2817	10414 9106 10690 11670
2818	11281 9116 6940 2415 10107 11810
2819	4417 2694 3641 8728 5561 4122 1797 4608
2820	5518 6910 6905 8938 10398 5013
2821	11291 2924 1366 6606 4325
2822	6015 2417 6894 11280
2823	11010 11007 11016 11009 11012 11014 11008
2824	11843 10876 11575 11901
2825	4833 1851 2460 4755
2826	2310 2604 6904 2614
2827	1978 2130 8419 7928 3231 3639 2447 7915 2877 403 11612 9514
2828	1537 10312 899 2830
2829	2400 2070 6345 4272
2830	7001 4553 6140 61
2831	3710 2614 11343 5760 3734 3946 5565 3460 3926
2832	6380 1767 1292 8944
2833	6021 11403 11479 11271
2834	9035 8019 11478 11036 11381 11032 9538 11040
2835	10639 9286 9897 3035
2836	8534 355 8608 1362
2837	3642 5371 9480 4084
2838	3285 1734 531 5020 878 1041
2839	3511 1929 9084 7396 4479 9769 7248 3139 5830 7005 1083 4981 1654 1811 1264 5113 6392 10548 649 795 1114 11025 6683 11663 280 10527 4029 284
2840	3117 451 3565 1135 464 1112 405
2841	1283 5351 3914 8356 8354 8352 9690 1662
2842	6701 1152 4168 1534
2843	4152 8913 4584 621 7660 6116
2844	7549 9502 8581 8432
2845	4284 2041 341 8110
2846	6158 11404 6277 5439
2847	5452 8974 2029 5665 9592
2848	6075 4290 4562 2750
2849	4604 173 6266 8890 6940
2850	3675 5477 1056 3341 864 5067 8948 1312 10757
2851	2627 649 3458 553 935 2396 821
2852	10216 4965 10937 9315 11572 9317 11692
2853	1311 2675 3707 763
2854	8539 4837 5419 2036
2855	11702 11541 8505 139 6408 7272 11530 8921 11267 8263 8796
2856	4509 11345 7243 4166 614 7741
2857	9320 8136 9322 3383
2858	3571 5233 5599 4798 9975 5232 9325 10664 1948 4277 8785 461
2859	4402 355 7333 9344 1643 1800 8442 9639
2860	5612 390 5591 5015
2861	1048 6427 3298 6779
2862	7289 8783 1216 9229
2863	11591 3401 9379 10227
2864	11918 10007 10257 11923
2865	10048 5259 8331 5450
2866	2068 1076 3421 3558 5576 8632 5371
2867	5439 1807 6755 8717 5643 10512 9859
2868	6326 6323 6403 2247 781 7135 6304 8766 3046 598 3319 2583 3741 8283 1359
2869	8354 8369 3539 8920 4024 1593 3043 1099 6699
2870	577 5929 8974 9107
2871	10231 5523 11120 6823
2872	11766 5579 9663 11086
2873	8898 6114 4703 4728
2874	10984 3310 6683 5401
2875	758 2585 269 1931 1974
2876	8147 2208 3761 11690 10965 2567 5894
2877	10202 6344 3023 8047 10182 9004
2878	5504 10799 10147 8154
2879	10957 510 11210 3528 8774 11476 4487 3272 4618 7346 9558 11607 11529 11587 11533 10981 7337 9274 5000 11507 519 3909 427 10662 2544 9060
2880	4222 28 995 1487 5484 4762
2881	1757 1730 4179 5960 3080
2882	3741 3963 9015 6884
2883	1677 737 1360 1483 1477 1300 1481 1303 1484 1301 1777 1482 1302 1404
2884	4317 8007 1911 4328
2885	4821 6306 9988 10789
2886	728 1149 1627 8946 5184 3442 6829 2782
2887	1935 8120 2914 7483
2888	11653 11758 5230 9667 4227 9225 8503 11668 11510 10700 10418 10507 11543 8528 10714 8491 8319 9165 10510 9921 8481 11060 11022 6149 10483 10426 11541 10013 10372
2889	5268 4669 6232 4137 4586 4095 5261
2890	1988 1142 1433 199 10044 649 3137 2623 2459
2891	9659 3508 7833 3518 3139 5782 3148 10527
2892	8703 7024 7023 5332
2893	7500 728 2610 6781
2894	9 11095 8772 8717 8489 7219 6640 473 8659 7496 7881 4187 8485 6648 8483 10497 9175 7375 8467 11189 2084 7878 8500 1163
2895	10299 8596 6203 7599
2896	577 4948 2998 4221 3139 9659 7342
2897	6691 4009 5091 9203
2898	5585 11403 5765 9758
2899	9952 9955 9954 8107
2900	3201 10892 6732 2041 6723
2901	11527 2117 11190 10888 11188 10492 10406 7105 10597 10402 10493 1433
2902	3368 11476 4092 10505 4257 3755 3595 7088
2903	1394 348 28 986 1016
2904	4667 6304 1067 2582
2905	5014 10079 4562 8873 11184 10417 7394
2906	10405 9695 198 6208 10570 11543 10724 5780 10516 9366 11533 11575 6055 11587
2907	1374 823 4837 11193 417 6775 6429 1487 661 472 4671 5812 5671 1361 3571 2466 7185 2657 1933 2304 624 5571
2908	10229 1800 3169 2245 8072 10228 5687
2909	7144 7006 6649 7665
2910	5644 7864 6661 7862
2911	1111 1722 1653 1904
2912	8924 9960 9387 7393 10371 10036 8773 6835 9 11911 9083 6733 6205 9276 8487 10707 11367 9542 10378
2913	7833 11073 9659 24 10527
2914	3140 10470 2730 9861
2915	2967 3768 8002 8567 2978
2916	9502 11366 10267 11364 10886 11446 10915
2917	5815 700 1929 8934
2918	5994 5830 3347 2568 9111 9132 9129 6664 8517
2919	3883 2587 4439 3214
2920	4553 7132 2528 3296 211 2828 2287 6412
2921	4761 1943 4574 4126
2922	4528 6004 7117 8039 700 6512 8465 2117 8067
2923	10129 10829 10823 10844 11129
2924	11850 11857 11786 11858
2925	7787 5123 8515 898
2926	7147 907 4999 2614
2927	595 4508 3173 7631
2928	9618 9472 4831 10282
2929	686 3753 1863 2401
2930	11766 11751 2394 6677 9531
2931	11179 9461 10724 9127
2932	6732 4040 6733 10371 11077 8505 9637 8502 3569
2933	3504 355 3351 172
2934	304 7122 4273 661 6920
2935	6672 9944 3030 8730 7199
2936	7831 4546 11916 11498 10072 6177 11591 11773
2937	9969 4387 7394 3944 995 7982 5416 9390 1584 1928
2938	6848 7947 10498 6275
2939	9570 2081 8326 9982
2940	6440 4834 4246 8868
2941	8328 864 6424 3047 7052 4093
2942	2929 6094 1996 7478 1733 11404 1757
2943	2956 11399 2651 2105 2701 10624 6202
2944	180 3381 9191 4157
2945	7006 5014 722 58
2946	5038 1230 2679 3391 348
2947	11459 9247 1520 9782 11405
2948	6345 5463 8125 1504
2949	11476 9558 11081 10873 9161 5609 9461 11237 9286 8919 9637
2950	10460 7997 7248 3616 10482 10527 9925 2928
2951	6020 8144 8442 7097
2952	11614 8783 10999 11707 10903 8548
2953	8445 10841 6231 3651
2954	479 1783 1659 6446
2955	5904 6602 6423 6347 7113
2956	9322 9087 8404 8929
2957	4577 10368 5535 7362
2958	3464 3663 6798 2812 5397 3854 3676
2959	9875 3019 352 5947 1145 9551 1195
2960	8043 8852 9461 1756
2961	2874 10131 10699 10353
2962	10848 8842 9638 2137 2611
2963	4382 5739 4534 6138 3015 3834
2964	5330 1581 5508 5739
2965	10409 11559 7484 10112
2966	8725 226 11838 11774
2967	6411 807 6730 24
2968	2801 6638 2916 8546
2969	4435 6424 4528 2226 8355
2970	2609 901 2032 1773
2971	7773 9167 7903 300 6298 11676 9284 3389
2972	10316 8280 6238 9643 6244
2973	6838 172 3943 345
2974	4691 7827 3616 3530
2975	10055 11260 11262 10054 11263 11014 11106 11261
2976	9246 7715 8827 3780 2087 2769 7012 7008
2977	4819 4802 3499 8935
2978	998 3381 1813 269 5838 2247 5439 1504 481 1769 661 3482 4524 6475 1626 1204 2801 1048 314 135 5424 7307 5125
2979	629 5142 8341 2797
2980	422 259 1467 3442 302
2981	8400 8399 5862 8577
2982	1447 621 1979 2403 151 4609
2983	1624 1010 173 5248 10209 3296 5443 10099
2984	508 9487 7900 6626 4741 3161 9881 9506 4542 4296 1793 11327 180 4947
2985	8292 11258 11755 11880
2986	2823 1928 3915 5665
2987	1042 4639 8745 2093
2988	9442 2022 6057 3798 5790
2989	2019 7017 4818 9229 1659 6446 9538 2459 9461
2990	480 1352 5253 3976
2991	11715 11849 3978 11141
2992	9789 3401 10041 10231
2993	236 7453 8920 7386
2994	5490 10315 277 4729
2995	9650 1048 2952 2563
2996	5474 8480 11058 3139 8924 10928 3389 7503 3453 7376 9671 851
2997	4878 7207 4693 9531 6233
2998	5466 136 445 262 42 4622 3362 254
2999	2617 6009 7191 6916
3000	1010 5571 2951 8033
3001	8927 8437 8928 8755
3002	4312 1135 3478 10757
3003	3937 6625 9659 46 5433
3004	7513 7517 7514 5368
3005	4069 3339 10938 11179
3006	5378 8600 1243 8851
3007	6270 9231 6235 6782 3548
3008	2814 2636 6989 3048 1134 306 1918 1431
3009	9447 6550 8842 9085
3010	2197 2186 2185 2198
3011	10259 11845 11188 34 11822 11252 11233 11190 11659 7510
